"Nombre","Product_Type","Internal_Reference","Sales_Price","Cost","weight"
"ANTI RH TITULACIÓN","Consumable","LABORATORIOS","429","166.2800","0"
"ANTI RNP","Consumable","LABORATORIOS","385","149.2200","0"
"ANTI SM (SMITH)","Consumable","LABORATORIOS","374","144.9600","0"
"ANTI SSA (ANTI RO)","Consumable","LABORATORIOS","374","144.9600","0"
"ANTI SSB (ANTI LA)","Consumable","LABORATORIOS","374","144.9600","0"
"ANTI TROMBINA III","Consumable","LABORATORIOS","687.5","106.5900","0"
"ANTICOAGULANTE LUPICO (VENENO DE VIBORA)","Consumable","LABORATORIOS","352","136.4300","0"
"ANTICUERPOS MATERNOS ","Consumable","LABORATORIOS","275","0.0000","0"
"ANTI-ESTREPTOLISINA O (ASO) -AUTOMATIZADO- LABINDUSTRIAS","Consumable","LABORATORIOS","126.5","49.0300","0"
"ANTI-ESTREPTOLISINA O (ASO) -PRUEBA DE LÁTEX","Consumable","LABORATORIOS","126.5","49.0300","0"
"ANTIGENO + TOXINA A/B CLOSTRIDIUM","Consumable","LABORATORIOS","319","106.5900","0"
"ANTÍGENO CARCINOEMBRIOGÉNICO (CEA)","Consumable","LABORATORIOS","275","106.5900","0"
"ANTÍGENO DE CISTICERCO","Consumable","LABORATORIOS","495","191.8600","0"
"ANTIMICROSOMALES (ANTI-TPO) (ANTI-PEROXIDASA)","Consumable","LABORATORIOS","220","85.2700","0"
"ANTITIROGLOBULINAS (ANTI-TG)","Consumable","LABORATORIOS","220","85.2700","0"
"ANTITROMBINA III ","Consumable","LABORATORIOS","687.5","266.4700","0"
"APOLIPOPROTEINA B 2","Consumable","LABORATORIOS","385","149.2200","0"
"APOSITOS ABDOMINAL / SOBRE","Consumable","CONCEPTOS","15","5.3217","0"
"APOTEL /PARACETAMOL/ (AMPOLLA) ANALGESICO 1G/6.7ML","Consumable","CONCEPTOS","0","0.0000","0"
"APRANAX (NAPROXENO) / TABLETA / 550 MG / UNIDAD","Consumable","CONCEPTOS","29.8799991607666","9.7000","0"
"APROVASC (IBERSARTAN, AMLODIPINO) / 300 MG/5MG / TABLETA","Consumable","CONCEPTOS","0","0.0000","0"
"APROVASC (IRBERSARTAN/AMLODIPINO) / TABLETA / 150MG/5MG / UNIDAD","Consumable","CONCEPTOS","59.970001220703125","19.4700","0"
"APROVEL (IRBERSARTAN) / TABLETA / 150 MG / UNIDAD","Consumable","CONCEPTOS","65.33000183105469","21.2100","0"
"APROVEL (IRBERSARTAN) / TABLETA / 300 MG / UNIDAD","Consumable","CONCEPTOS","70.3499984741211","22.8400","0"
"AQUAPHORIL (XIPAMIDA) / TABLETA /20MG / UNIDAD","Consumable","CONCEPTOS","23.8700008392334","7.7500","0"
"ARALEN (FOSFATO DE CLOROQUINA) / TABLETA / 250 MG / UNIDAD","Consumable","CONCEPTOS","4.5","1.4600","0"
"ARCO CIGOMATICO ","Consumable","RADIOLOGIA","206.8000030517578","91.6700","0"
"ARCOCORT (TRIAMSINOLONA) / VIAL / 40MG/1ML","Consumable","CONCEPTOS","0","53.1008","0"
"ARCOXIA (ETORICOXIB) / TABLETA / 120MG / UNIDAD","Consumable","CONCEPTOS/RECETAS","131.36000061035156","42.6500","0"
"ARGYLE (10.7mm)x15-3/4 (40cm) / TUBO / UNIDAD","Consumable","CONCEPTOS","498.9599914550781","162.0000","0"
"ARGYLE (40mm) 9 (23cm) / TUBO / UNIDAD","Consumable","CONCEPTOS","498.9599914550781","162.0000","0"
"ARGYLE (40MM) 9 (23CM) / TUBO / UNIDAD","Consumable","CONCEPTOS/RECETAS","0","","0"
"ART ACROMIO CLAVICULAR AP ","Consumable","RADIOLOGIA","184.8000030517578","117.2500","0"
"ART ESTERNO CLAVICULAR","Consumable","RADIOLOGIA","206.8000030517578","117.2500","0"
"ARTICULACION TEMPOROMANDIBULAR","Consumable","RADIOLOGIA","590.9302978515625","191.8600","0"
"ASA DE CONOLET / 15*15 / UNIDAD","Consumable","CONCEPTOS","0","84.0000","0"
"ASA DE CONOLET / 20*20 / UNIDAD","Consumable","CONCEPTOS","0","84.0000","0"
"ASA PARA AMIGDALAS / UNIDAD","Consumable","CONCEPTOS","450","68.0000","0"
"ASCORBOL(ACIDO ASCORBICO) / AMPOLLA / VITAMINA C 500MG","Consumable","CONCEPTOS","0","58.3798","0"
"ASMARA (IBUPROFENO) 200MG / TABLETA / UNIDAD","Consumable","CONCEPTOS","0","0.0000","0"
"ASMARA RELAX (IBUPROFENO) 300MG /UNIDAD","Consumable","CONCEPTOS/RECETAS","32.709999084472656","10.6200","0"
"ASO CUANTIFICADO (ANTIESTREPTOLISINA O NO LATEX)","Consumable","LABORATORIOS","126.5","49.0300","0"
"ASPERGILLUS SP. IGG ","Consumable","LABORATORIOS","495","191.8600","0"
"ASPERGILLUS SP. IGM ","Consumable","LABORATORIOS","495","191.8600","0"
"ASPIRADOR NASAL / UNIDAD","Consumable","CONCEPTOS","72","24.0000","0"
"ASPIRINA (ACIDO ACETILSALICILICO) / TABLETA / 100 MG / UNIDAD","Consumable","CONCEPTOS","2.3399999141693115","0.7600","0"
"ASTEFOR (LEVOFLOXACINA) / TABLETA / 500 MG / UNIDAD","Consumable","CONCEPTOS","130.77999877929688","42.4600","0"
"ASTROVIRUS","Consumable","LABORATORIOS","220","85.2700","0"
"ATACAN (CANDESARTAN) / TABLETA / 32MG / UNIDAD","Consumable","CONCEPTOS","58.91999816894531","19.1300","0"
"ATACAN PLUS  (CANDESARTAN/HIDROCLOROTIAZIDA) / TABLETA / 16/12.5 MG","Consumable","CONCEPTOS","53.34000015258789","13.1318","0"
"ATELIT (CLOPIDOGREL) / TABLETA / 75MG / UNIDAD","Consumable","CONCEPTOS","58.52000045776367","19.0000","0"
"ATEMPERATOR (VALPROATO DE MAGNESIO ) / TABLETA / 400MG / UNIDAD","Consumable","CONCEPTOS","28.270000457763672","9.1800","0"
"ATENOLOL / TABLETA / 100 MG / UNIDAD","Consumable","CONCEPTOS","13.640000343322754","4.4300","0"
"ATENOLOL / TABLETA / 50 MG / UNIDAD","Consumable","CONCEPTOS","9.119999885559082","2.9600","0"
"ATENUA (DESKETOPROFENO) / TABLETA / 25MG","Consumable","CONCEPTOS","37.5","12.5000","0"
"ATENUA (DEXKETOPROFENO) / AMPOLLA / 50MG/2ML","Consumable","CONCEPTOS","121.5","40.5000","0"
"ATLANSIL (AMIODARONA) / AMPOLLA / 150MG/3ML","Consumable","CONCEPTOS","138.60000610351562","45.0000","0"
"ATLANSIL (AMIODARONA) / TABLETA / 200MG / UNIDAD","Consumable","CONCEPTOS","16.790000915527344","5.4500","0"
"ATOL PARA PERSONAL / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","5","0.0000","0"
"ATORVASTATINA (ATORVASTATINA) 80MG / TABLETA / UNIDAD","Consumable","CONCEPTOS","0","7.3992","0"
"ATRIPLA (EFAVIRENZ, EMTRICITA, TENOFOVIR) / 300 MG/200 MG /600 MG/ 300 MG /600 MG / TABLETA","Consumable","CONCEPTOS","5250","2500.0000","0"
"ATROPINA 0.5 MG / ML / AMPOLLA","Consumable","CONCEPTOS","24.639999389648438","8.0000","0"
"ATROVENT  ( BROMURO DE IPRATROPIUM ) / GOTA / 250MCG/1ML","Consumable","CONCEPTOS","41.74","41.7400","0"
"ATROVENT ( BROMURO DE IPRATROPIUM ) / FRASCO / 250MCG/1ML","Consumable","CONCEPTOS","41.74","41.7400","0"
"AVAMIGRAN (VITAMINA B-1, B6, B12 CIANOCOBALAMINA)/ TABLETA /200MG / UNIDAD","Consumable","CONCEPTOS","12.6899995803833","4.1200","0"
"AVAMYS (FUROATO DE FLUTICASONA MICRONIZADO) / SPRAY / 120 ML / FRASCO","Consumable","CONCEPTOS","1288.8299560546875","418.4500","0"
"AVELOX (MOXIFLOXACINO) / FRASCO / 400MG / 250ML","Consumable","CONCEPTOS","1080","476.5000","0"
"AVELOX (MOXIFLOXACINO) / TABLETA / 400MG / UNIDAD","Consumable","CONCEPTOS","241.19000244140625","78.3100","0"
"AXANT (LACTULOSA) / 65%  / SUSPENCION / 200ML / CC","Consumable","CONCEPTOS","2.2200000286102295","0.7200","0"
"AXTAR /CEFTRIAXONA / VIAL /  500MG","Consumable","CONCEPTOS","325.7408142089844","105.7600","0"
"AXTAR /CEFTRIAXONA / VIAL / 1 G","Consumable","CONCEPTOS","84","137.6800","0"
"AYNESIL GOTAS (DICLOFENACO) / FRASCO GOTERO / AL 1.5%","Consumable","CONCEPTOS","0","46.3101","0"
"AZITROMICINA / 500MG / VIAL","Consumable","CONCEPTOS","434.2799987792969","141.0000","0"
"AZITROMICINA / TABLETA / 500MG / UNIDAD","Consumable","CONCEPTOS","86.23999786376953","28.0000","0"
"AZITROMICINA MK / FRASCO / 600MG/15ML","Consumable","CONCEPTOS","610.97998046875","243.1318","0"
"AZITROMICINA MK / TABLETA / 500MG / UNIDAD","Consumable","CONCEPTOS","150.9199981689453","49.0000","0"
"AZTREONAM (TRONAM) 1 GM. / IV / VIAL","Consumable","CONCEPTOS","2160","900.0000","0"
"AZUL DE METILENO","Consumable","LABORATORIOS","88","34.1100","0"
"AZUL DE METILENO (CLORURO DE METILTILONA) / AZUL DE METILENO CC ","Consumable","CONCEPTOS","","","0"
"AZUL DE METILENO (CLORURO DE METILTILONA) / AZUL DE METILENO GALON","Consumable","CONCEPTOS","","","0"
"B12STS : VERSAONE 12 MM STANDARD / NUEVO","Consumable","PINZAS","1088.7442626953125","353.4900","0"
"B12STS : VERSAONE 12 MM STANDARD / USO","Consumable","PINZAS","362.9148864746094","117.8300","0"
"B2-GLICOPROTEÍNA-1 IGG","Consumable","LABORATORIOS","302.5","117.2500","0"
"B5STS : VERSAONE 5 MM STANDARD / NUEVO","Consumable","PINZAS","1083.013916015625","351.6300","0"
"B5STS : VERSAONE 5 MM STANDARD / USO","Consumable","PINZAS","361.0046081542969","117.2100","0"
"BACTERICINA CREMA VAGINAL (CLINDAMINA, KETOCONAZO) / TUBO ","Consumable","CONCEPTOS","0","135.1008","0"
"BACTRIM (SULFAMETOXAZOL,TRIMETHOPRIM) / AMPOLLA / 400/80MG","Consumable","CONCEPTOS","462","0.0000","0"
"BACTRIM FORTE (SULFAMETAZOL+TRIMETOPRIMA) / TABLETA / 800/160MG","Consumable","CONCEPTOS","44.810001373291016","14.5500","0"
"BACTRIN (SULFAMETAZOL+TRIMETOPRINA ) / SUSPENSION FRASCO / 400/80MG/5 ML","Consumable","CONCEPTOS","0","152.8488","0"
"BADYKET ( BEMIPARINA SODICA ) 2,500 UNIDADES / AMPOLLA","Consumable","CONCEPTOS","437.3599853515625","142.0000","0"
"BADYKET ( BEMIPARINA SODICA ) 3,500 UNIDADES / AMPOLLA","Consumable","CONCEPTOS","529.760009765625","172.0000","0"
"BADYKET (BEMIPARINA SODICA ) 7,500 UNIDADES / AMPOLLA","Consumable","CONCEPTOS","610.4249877929688","203.2713","0"
"BAJA LENGUAS /  UNIDAD","Consumable","CONCEPTOS","0.680400013923645","0.2200","0"
"BARRENO MARCA BBT DE 1/2"  ","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BARRENO MARCA BOSCH DE 1/2" / UNIDAD","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BARRETA DE 5 PIES","Consumable","MATERIALES DE COSTRUCCION","185","100.1900","0"
"BASE DE CRANEO ","Consumable","RADIOLOGIA","233.1999969482422","123.6400","0"
"BATA DESCARTABLE TALLA L / UNIDAD","Consumable","CONCEPTOS","75.5","42.1000","0"
"BATA DESCARTABLE TALLA XL / UNIDAD ( 99288 )","Consumable","CONCEPTOS","75.5","42.1000","0"
"BATA ESTERIL /  UNIDAD","Consumable","CONCEPTOS","106.3499984741211","35.5388","0"
"BATA PARA PACIENTE / UNIDAD","Consumable","CONCEPTOS","43.2599983215332","14.4186","0"
"BE LIGTH / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","12","0.0000","0"
"BELARINA (ACETATO DE CLORMADINONA) / TABLETAS / UNIDAD","Consumable","CONCEPTOS","14.9399995803833","4.8500","0"
"BENICAR (OLMESARTAN MEDOXIMILO) / TABLETA / 20MG / UNIDAD","Consumable","CONCEPTOS","53.310001373291016","17.3100","0"
"BENICAR (OLMESARTAN MEDOXIMILO) / TABLETA / 40MG / UNIDAD","Consumable","CONCEPTOS","53.310001373291016","17.3100","0"
"BENICAR AMLO ( OLMESARTAN, MEDOXIMILO )/ TABLETA - 20MG/5 MG / UNIDAD","Consumable","CONCEPTOS","56.97999954223633","18.5000","0"
"BENICAR AMLO ( OLMESARTAN, MEDOXIMILO )/ TABLETA - 40MG/5 MG / UNIDAD","Consumable","CONCEPTOS","56.97999954223633","18.5000","0"
"BENICAR HCT (OLMESARTAN / HIDROCLOROTIAZIDA) 20/12.5MG / UNIDAD","Consumable","CONCEPTOS","80.08000183105469","26.0000","0"
"BENJUI  / 3,500 ML / CC","Consumable","CONCEPTOS","195","195.0000","0"
"BENJUI  / 3,500 ML / GALON","Consumable","OUT","195","195.0000","0"
"BENZAN (BENZOATO DE BENCILO) / AL 20% / 120 ML / CC","Consumable","CONCEPTOS","2.0199999809265137","0.6600","0"
"BENZAN (BENZOATO DE BENCILO) / AL 20% / 120 ML / FRASCO ","Consumable","CONCEPTOS","242.1199951171875","78.6100","0"
"BETA 2 MICROGLOBULINA","Consumable","LABORATORIOS","341","132.1700","0"
"BETA-2-PAN (BETAMETASONA) / AMPOLLA / 10  MG / 4 MG /2 ML / INTRAMUSCULAS","Consumable","CONCEPTOS","173.25","154.0000","0"
"BETADUO ( BETAMETAZONA,FOSFATO DISODICO ) 1 ML/AMPOLLA","Consumable","CONCEPTOS","558.2999877929688","186.1008","0"
"BETADUO( BETAMETAZONA,FOSFATO DISODICO) 2ML./ AMPOLLA","Consumable","CONCEPTOS","750.4500122070312","250.0000","0"
"BETAMETASONA (BETAMETASONA) / 4MG/2ML / AMPOLLA","Consumable","CONCEPTOS","21.09000015258789","6.8500","0"
"BETAMETAZONA ( BETAMETAZONA ) 0.1 % TUBO","Consumable","CONCEPTOS","0","115.5100","0"
"BETASERC (BETAHISTINA,DIHYDROCHLORIDUM)/ TABLETA/16 MG / UNIDAD","Consumable","CONCEPTOS","38.220001220703125","12.4100","0"
"BETISTIN (DICLORHIDRATO DE BETAHISTINA) 16 MG / TABLETA / UNIDAD","Consumable","CONCEPTOS","0","9.7984","0"
"BICARBONATO SODICO  ( BICARBONATO ) 7.5 % / FRASCO/ 50ML","Consumable","CONCEPTOS","138.60000610351562","45.0000","0"
"BICARBONATO SODICO 7.5% / CC","Consumable","CONCEPTOS","2.7720000743865967","0.9000","0"
"BILAXTEN (BILASTINA) 10 MG / TABLETA / UNIDAD","Consumable","CONCEPTOS","0","8.8992","0"
"BILIRRUBINA DIRECTA","Consumable","LABORATORIOS","88","34.1100","0"
"BILIRRUBINA INDIRECTA","Consumable","LABORATORIOS","88","34.1100","0"
"BILIRRUBINA TOTAL","Consumable","LABORATORIOS","88","34.1100","0"
"BIODIGESTOR DE 7 000 LT","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BIO-FILM (BIOGENERADOR EPITELIAL) / MEMBRANA / UNIDAD / 15X15","Consumable","CONCEPTOS","520.8300170898438","169.1000","0"
"BIOGAIA (LACTOBACILUS REUTERIC PROTCTIS) / GOTAS / FRASCO","Consumable","CONCEPTOS","0","","0"
"BIPROFENID  (KETOPROFENO) 150 MG / TABLETA / UNIDAD ","Consumable","CONCEPTOS","46.20000076293945","15.0000","0"
"BISOLVON ( BROMIHIDRATO / DEXTROMETORFANO ) FRASCO / 125ML","Consumable","CONCEPTOS","693","225.0000","0"
"BISOLVON JARABE PEDIATRICO (BROMIHIDRATO / DEXTROMETORFANO) / FRASCO / 125ML ","Consumable","CONCEPTOS","415.79998779296875","135.0000","0"
"BISOPROLOL (BISOPROLOL) / TABLETA / 2.5MG  ","Consumable","CONCEPTOS","14.385100364685059","4.6700","0"
"BISOPROLOL (BISOPROLOL) / TABLETA / 5MG  ","Consumable","CONCEPTOS","14.380000114440918","4.6700","0"
"BISTURI  # 22 / UNIDAD","Consumable","CONCEPTOS","6.159999847412109","2.0000","0"
"BISTURI # 10 / UNIDAD","Consumable","CONCEPTOS","6.159999847412109","2.0000","0"
"BISTURI # 11 / UNIDAD","Consumable","CONCEPTOS","6.159999847412109","2.0000","0"
"BISTURI # 12 / UNIDAD","Consumable","CONCEPTOS","6.159999847412109","2.0000","0"
"BISTURI # 15 / UNIDAD","Consumable","CONCEPTOS","6.159999847412109","2.0000","0"
"BISTURI # 20 / UNIDAD","Consumable","CONCEPTOS","6.159999847412109","2.0000","0"
"BK (ZIEHL NEELSEN) ORINA","Consumable","LABORATORIOS","110","42.6400","0"
"BK(ZIELH NEELSEN) ESPUTO","Consumable","LABORATORIOS","110","42.6400","0"
"BLADURIL (FLAVOXATO CLORHIDRATO) / 200 MG / TABLETAS","Consumable","CONCEPTOS","24.079999923706055","7.8200","0"
"BLOCK 14 X 19 X 39 35 KG","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BLOKIUM ( ATENOLOL) TABLETA/ 100 MG / UNIDAD","Consumable","CONCEPTOS","18.329999923706055","5.9500","0"
"BLOPRESS / CANDESARTAN / 16 MG / TABLETA / UNIDAD","Consumable","CONCEPTOS","67.30000305175781","21.8500","0"
"BOBINA DE PAPEL CRAFT","Consumable","CONCEPTOS","125","125.0000","0"
"BOLARIA  ( BETAHISTINA DICLORHIDRATO )TABLETA/ 16 MG / UNIDAD","Consumable","CONCEPTOS","23.899999618530273","7.7600","0"
"BOLARIA (BETAHISTINA DICLORHIDRATO) TABLETA/  24 MG / UNIDAD","Consumable","CONCEPTOS","28.639999389648438","9.3000","0"
"BOLSA DE ALIMENTACION NUTRIMIX / UNIDAD","Consumable","CONCEPTOS","169.39999389648438","106.4500","0"
"BOLSA DE ALIMENTACION NUTRIMIX1/0 (1000ML) / UNIDAD ","Consumable","CONCEPTOS","181.72000122070312","106.4500","0"
"BOLSA DE ALIMENTACION XL / UNIDAD","Consumable","CONCEPTOS","327.86480712890625","106.4500","0"
"BOLSA DE ARENA","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BOLSA DE COLOSTOMIA / UNIDAD","Consumable","CONCEPTOS","107.80000305175781","35.0000","0"
"BOLSA DE HIELO / UNIDAD","Consumable","CONCEPTOS","0","9.7984","0"
"BOLSA DE ORINA DE CAMA / NIPRO / UNIDAD","Consumable","CONCEPTOS","73.61000061035156","23.9000","0"
"BOLSA DE ORINA DE PIERNA / UNIDAD","Consumable","CONCEPTOS","67.76000213623047","22.0000","0"
"BOLSA DE ORINA PEDIATRICA / UNIDAD","Consumable","CONCEPTOS","17.860000610351562","5.8000","0"
"BOLSA PARA ENEMA DE BARIO  / UNIDAD","Consumable","CONCEPTOS","431.20001220703125","140.0000","0"
"BOLSA PARA MAQUINA DE ANESTESIA / 1 LITRO / UNIDAD","Consumable","CONCEPTOS","70","70.0000","0"
"BOLSA PARA MAQUINA DE ANESTESIA / 1/2 LITRO / UNIDAD","Consumable","CONCEPTOS","70","70.0000","0"
"BOLSAS DE CEMENTO","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BOLSAS DE PIEDRÍN DE 3/8" ","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BONADIONA (VITAMINA K) / AMPOLLA","Consumable","CONCEPTOS","0","8.0000","0"
"BOTAS QUIRURGICAS / PAR","Consumable","CONCEPTOS","4.739999771118164","1.5400","0"
"BPT12STS : VERSAONE BLUNTPORT / NUEVO","Consumable","PINZAS","1658.9024658203125","538.6000","0"
"BPT12STS : VERSAONE BLUNTPORT / USO","Consumable","PINZAS","552.967529296875","179.5300","0"
"BRAZALETE DE NIÑA / UNIDAD","Consumable","CONCEPTOS","4.5","1.8605","0"
"BRAZALETE DE NIÑO / UNIDAD","Consumable","CONCEPTOS","4.5","1.8605","0"
"BRAZALETE PARA MAMA / UNIDAD","Consumable","CONCEPTOS","6.150000095367432","2.5388","0"
"BRIDIUM(SUGAMADEX) / 100MG/2ML / VIAL","Consumable","CONCEPTOS","0","1304.2200","0"
"BRILINTA ( TICAGRELOR ) / TABLETA /90MG/ UNIDAD","Consumable","CONCEPTOS","23.40999984741211","7.6000","0"
"BRINTELLIX(VORTIOXETINA) / 10MG / TABLETAS","Consumable","CONCEPTOS","0","30.5600","0"
"BRIVOX (BRIVUDINA) / TABLETA /125MG / UNIDAD","Consumable","CONCEPTOS","484.70001220703125","157.3700","0"
"BROCA DE 5/16" PARA CONCRETO BOSCH MULTICONSTRUCCIÓN","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BROCAS DE 1/4" PARA METAL / UNIDAD","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BROCAS DE 5/16" PARA METAL, MARCA TOOLCRAFT / UNIDAD","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BROCAS DE 5/8" PARA CONCRETO / UNIDAD","Consumable","MATERIALES DE COSTRUCCION","0","0.0000","0"
"BROMHEXINA (BROMHEXINA) / JARABE/ FRASCO / 4MG/5ML","Consumable","CONCEPTOS","118.2699966430664","38.4000","0"
"BROMUREX (BROMURO DE PANCURONIO) / AMPOLLA / 4MG/2ML","Consumable","CONCEPTOS","144","48.0000","0"
"BROMURO DE OTILONIO / TABLETA / 40MG / UNIDAD","Consumable","CONCEPTOS","21.8700008392334","7.1000","0"
"BROMURO DE VENCURONIO / VIAL / 4MG/ML","Consumable","CONCEPTOS","147.83999633789062","48.0000","0"
"BRONCOMAT (SALBUTAMOL 0.5%)  / GOTA","Consumable","CONCEPTOS","0.7400000095367432","0.2400","0"
"BRONCOMAT (SALBUTAMOL INHALADO) / FRASCO / 5MG/1ML","Consumable","CONCEPTOS","19.5","19.5000","0"
"BRONCOMAT (SALBUTAMOL INHALADO) / SOLUCION INHALADA CC / 5MG/1ML","Consumable","CONCEPTOS","19.5","19.5000","0"
"BRONCOTROP TROPIUM  ( BROMURO DE IPRATROPIUM) / SOLUCIOIN INHALADA / 20 ML / FRASCO","Consumable","CONCEPTOS","40","40.0000","0"
"BRONCOTROP TROPIUM  ( BROMURO DE IPRATROPIUM) / SOLUCIOIN INHALADA CC","Consumable","CONCEPTOS","40","40.0000","0"
"BRU-SONE(BETAMETAZONA,FOSFATO SODICO) / 1ML / AMPOLLA","Consumable","CONCEPTOS","4.5","1.4600","0"
"BRU-SONE(BETAMETAZONA,FOSFATO SODICO) / 2ML / AMPOLLA","Consumable","CONCEPTOS","4.500500202178955","1.4600","0"
"BUDENA (BUDESONIDA) / 0.5 MG/ML / 2 ML / AMPOLLA","Consumable","CONCEPTOS","81.68000030517578","26.5200","0"
"BUDENA SPRAY (BUDESONIDA) / FRASCO / 50MCG/10ML","Consumable","CONCEPTOS","816.510009765625","265.1000","0"
"BUPIROP ( BUPIVACAINA CON EPINEFRINA) / AMPOLLA","Consumable","CONCEPTOS","46.20000076293945","15.0000","0"
"BUPIROP 0,5%  (BUPIVACAINA ) / AMPOLLA / AL 0.5%","Consumable","CONCEPTOS","57","19.0000","0"
"BUPIVACAINA  PESADA 5% / AMPOLLA","Consumable","CONCEPTOS","58.52000045776367","19.0000","0"
"BUPIVACAINA (MARCAINA 30ML) / CC ","Consumable","CONCEPTOS","3.700000047683716","1.2000","0"
"BURINEX (BUMETANIDE) / TABLETA /1MG / UNIDAD","Consumable","CONCEPTOS","16.510000228881836","5.3600","0"
"BUSCAPINA  COMPUESTA ( BUTIHIOSCINA METAMIZOL ) / AMPOLLA /20MG / 2.5MG / 5 ML","Consumable","CONCEPTOS","67.76000213623047","22.0000","0"
"BUSCAPINA COMPUESTA  ( BUTIHIOSCIN METAMIZOL) / TABLETAS / 10MG/250MG","Consumable","CONCEPTOS","0","5.0000","0"
"CA 125 CÁNCER DE OVARIO","Consumable","LABORATORIOS","275","106.5900","0"
"CA 15-3 CÁNCER DE MAMA","Consumable","LABORATORIOS","275","106.5900","0"
"CA 19-9 PÁNCREAS GASTROINTESTINALES","Consumable","LABORATORIOS","275","106.5900","0"
"CABESTRILLO L / UNIDAD","Consumable","CONCEPTOS","147.83999633789062","48.0000","0"
"CABESTRILLO M / UNIDAD","Consumable","CONCEPTOS","147.83999633789062","48.0000","0"
"CABESTRILLO S / UNIDAD","Consumable","CONCEPTOS","147.83999633789062","48.0000","0"
"CABESTRILLO XL / UNIDAD","Consumable","CONCEPTOS","147.83999633789062","48.0000","0"
"CABESTRILLO XXL / UNIDAD","Consumable","CONCEPTOS","147.83999633789062","48.0000","0"
"CADERA BILATERAL COMPLETA ","Consumable","RADIOLOGIA","202.39999389648438","298.4500","0"
"CADERA UNILATERAL AP ","Consumable","RADIOLOGIA","184.8000030517578","149.2200","0"
"CAFÉ AMERICANO / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","16.5","0.0000","0"
"CAFÉ DESCAFEINADO / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","16.5","0.0000","0"
"CAFÉ EXPRESO / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","16","0.0000","0"
"CAFÉ MEDIANO / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","13.5","0.0000","0"
"CAFÉ PEQUEÑO / UNIDAD","Consumable","CONCEPTOS/CAFETERIA","8.5","0.0000","0"
"CAL SODADA (BOLSA) / PARA MAQUINA DE ANESTESIA ","Consumable","CONCEPTOS","277.20001220703125","90.0000","0"
"CALAMINA (CALAMINA) / FRASCO / 75ML","Consumable","CONCEPTOS","0","0.0000","0"
"CALCANEO COMPARATIVO ","Consumable","RADIOLOGIA","325.6000061035156","200.3900","0"
"CALCIO","Consumable","LABORATORIOS","110","42.6400","0"
"CALCIO (CALCIO) / TABLETA / 600 MG / UNIDAD","Consumable","CONCEPTOS","44.11000061035156","14.3200","0"
"CALCIO ORINA 24 HORAS","Consumable","LABORATORIOS","121","46.9000","0"
"CÁLCULO RENAL","Consumable","LABORATORIOS","396","153.4900","0"
"CALCULOS RENALES (ANALISIS) ","Consumable","LABORATORIOS","506","196.1200","0"
"CALTRATE +D (CALCIO) / TABLETA / UNIDAD","Consumable","CONCEPTOS","11.699999809265137","3.8000","0"
"CAM (BETAMETAZONA ,DESCLORFENAMINA MALEATO) / FRASCO / 0.25MG/2MG/5ML","Consumable","CONCEPTOS","831.5999755859375","270.0000","0"
"CAM (BETAMETAZONA,DEXCLORFENIRAMINA) / COMPRIMIDOS / 0.25MG/2MG ","Consumable","CONCEPTOS","327.0299987792969","106.1800","0"
"CAMPO YODADO 60X60 / UNIDAD","Consumable","CONCEPTOS","560.5599975585938","182.0000","0"
"CAMPO YODADO GRANDE  / UNIDAD","Consumable","CONCEPTOS","592.9000244140625","192.5000","0"
"CAMPO YODADO PEQUEÑO / UNIDAD","Consumable","CONCEPTOS","505.1199951171875","164.0000","0"
"CAMPOS UTILITARIOS PEQUEÑOS PAQUETE DE 2 UNIDADES ( 89731 )","Consumable","CONCEPTOS","64.93000030517578","21.0800","0"
"CANABINOIDES (MARIHUANA) ","Consumable","LABORATORIOS","1237.5","479.6500","0"
